date,price,volume,symbol
2022-09-29,122.36512957831451,8066,TECH
2022-09-30,120.51437586392673,6015,TECH
2022-10-01,119.34335776510008,5882,TECH
2022-10-02,119.43824549854708,3318,TECH
2022-10-03,119.34083075124336,4453,TECH
2022-10-04,119.61634371646869,5600,TECH
2022-10-05,119.78121982308605,6630,TECH
2022-10-06,119.35057220650522,4003,TECH
2022-10-07,119.31309722293435,8526,TECH
2022-10-08,118.54199392984992,3972,TECH
2022-10-09,117.69767727037923,5311,TECH
2022-10-10,119.041135755709,5445,TECH
2022-10-11,117.4369176435535,9960,TECH
2022-10-12,121.13053184524878,6876,TECH
2022-10-13,121.80655499716822,5974,TECH
2022-10-14,124.34475733091013,4766,TECH
2022-10-15,122.19576234349478,6239,TECH
2022-10-16,124.42439995795257,4746,TECH
2022-10-17,122.32440034085266,3186,TECH
2022-10-18,119.4531041206397,7320,TECH
2022-10-19,122.47141501820278,7725,TECH
2022-10-20,120.72050767886624,4736,TECH
2022-10-21,118.33825538231835,9288,TECH
2022-10-22,122.10465883586804,5432,TECH
2022-10-23,120.38778572760134,9168,TECH
2022-10-24,120.65609600940745,5415,TECH
2022-10-25,122.95813744789983,4548,TECH
2022-10-26,127.08118610888522,4723,TECH
2022-10-27,128.8596956645553,2154,TECH
2022-10-28,129.29454619589663,3771,TECH
2022-10-29,130.4154711107077,7420,TECH
2022-10-30,129.99478985499363,4822,TECH
2022-10-31,129.47487246761148,8591,TECH
2022-11-01,128.17793611887504,7442,TECH
2022-11-02,129.72999760117693,9755,TECH
2022-11-03,130.82021283872848,3956,TECH
2022-11-04,133.33197868267604,4422,TECH
2022-11-05,135.65399258493773,6289,TECH
2022-11-06,139.8558558820467,6126,TECH
2022-11-07,141.13774100090504,9963,TECH
2022-11-08,143.20364160734508,9891,TECH
2022-11-09,140.6459300758636,4968,TECH
2022-11-10,137.4373136071351,3971,TECH
2022-11-11,133.8803213117812,1506,TECH
2022-11-12,130.0316320225285,7077,TECH
2022-11-13,126.20338198709469,5293,TECH
2022-11-14,127.99170607903679,9108,TECH
2022-11-15,126.42665521296719,8520,TECH
2022-11-16,129.83068610740892,5139,TECH
2022-11-17,130.12881412430042,2698,TECH
2022-11-18,129.47409566541197,7760,TECH
2022-11-19,128.5608277851202,4196,TECH
2022-11-20,131.01927087430076,6587,TECH
2022-11-21,131.93297636277254,9709,TECH
2022-11-22,133.06315306550795,1014,TECH
2022-11-23,136.22981289411726,9251,TECH
2022-11-24,134.23321892435501,9575,TECH
2022-11-25,134.6980811176922,2290,TECH
2022-11-26,126.08521498394451,6421,TECH
2022-11-27,130.66193383463525,7299,TECH
2022-11-28,128.57677132421122,1833,TECH
2022-11-29,132.02795413867392,8890,TECH
2022-11-30,130.22451627361167,8334,TECH
2022-12-01,129.6208042280917,5635,TECH
2022-12-02,129.76686676513577,9875,TECH
2022-12-03,125.52101978027454,8451,TECH
2022-12-04,122.34273538461615,4500,TECH
2022-12-05,120.5568354327692,1898,TECH
2022-12-06,118.2299262095367,7047,TECH
2022-12-07,119.0589896477971,6596,TECH
2022-12-08,118.88490420091826,6823,TECH
2022-12-09,121.07350903289351,7527,TECH
2022-12-10,118.56797562810517,4336,TECH
2022-12-11,118.4055763509757,3736,TECH
2022-12-12,114.0481916172399,5988,TECH
2022-12-13,112.76725973444171,4431,TECH
2022-12-14,112.43416705099246,8594,TECH
2022-12-15,114.43639019605358,9170,TECH
2022-12-16,111.71895134523642,9571,TECH
2022-12-17,115.7318615833987,2965,TECH
2022-12-18,118.29541051623423,2559,TECH
2022-12-19,124.54944007811373,6680,TECH
2022-12-20,121.12139972570439,2979,TECH
2022-12-21,120.50760598453851,8759,TECH
2022-12-22,122.78819453288538,9942,TECH
2022-12-23,124.59760873673393,9635,TECH
2022-12-24,122.72006447851471,8339,TECH
2022-12-25,120.61503008807111,6654,TECH
2022-12-26,119.11105752250836,4550,TECH
2022-12-27,120.82281802564393,2522,TECH
2022-12-28,120.37402928363592,1598,TECH
2022-12-29,121.33678189433112,1043,TECH
2022-12-30,125.76274564687976,5573,TECH
2022-12-31,126.7443192298693,7919,TECH
2023-01-01,127.60061962635388,5085,TECH
2023-01-02,125.63015087568606,8084,TECH
2023-01-03,128.224464721853,7435,TECH
2023-01-04,127.67751377302278,7405,TECH
2023-01-05,131.12133684008293,6872,TECH
2023-01-06,133.30312097298548,2475,TECH
2023-01-07,134.81843840064266,4894,TECH
2023-01-08,133.90521145287678,1553,TECH
2023-01-09,138.46587855990495,4202,TECH
2023-01-10,135.65634210807832,1625,TECH
2023-01-11,132.78179820826887,1538,TECH
2023-01-12,130.5453145903598,4014,TECH
2023-01-13,133.9638945783993,5074,TECH
2023-01-14,134.13243278859682,3843,TECH
2023-01-15,133.18553345527368,6222,TECH
2023-01-16,133.5639617117272,3821,TECH
2023-01-17,133.71501425408746,5201,TECH
2023-01-18,135.5096863295069,9407,TECH
2023-01-19,142.74836604481254,4480,TECH
2023-01-20,143.91620197202016,5141,TECH
2023-01-21,136.8411834203245,9779,TECH
2023-01-22,139.22104296442188,7274,TECH
2023-01-23,142.23051528166982,9803,TECH
2023-01-24,141.82222013965335,2147,TECH
2023-01-25,141.84917128464588,5799,TECH
2023-01-26,145.7353883704686,2300,TECH
2023-01-27,144.97670340365613,5026,TECH
2023-01-28,144.4925531676993,5833,TECH
2023-01-29,152.06232816523575,7573,TECH
2023-01-30,150.15635083504327,6957,TECH
2023-01-31,155.96536675588777,2436,TECH
2023-02-01,156.1648155137498,2483,TECH
2023-02-02,152.90045245000147,3088,TECH
2023-02-03,151.3716401234777,8920,TECH
2023-02-04,150.83346990813084,6762,TECH
2023-02-05,154.00021397615203,5416,TECH
2023-02-06,155.18078672169284,9300,TECH
2023-02-07,155.97634369915133,5554,TECH
2023-02-08,162.37484005426558,8006,TECH
2023-02-09,158.8729695747685,6995,TECH
2023-02-10,155.4256325886117,1481,TECH
2023-02-11,150.17786562464946,6565,TECH
2023-02-12,151.22478837404213,4877,TECH
2023-02-13,150.69139433324247,7870,TECH
2023-02-14,145.57134933911476,6414,TECH
2023-02-15,144.27281802339306,5139,TECH
2023-02-16,147.26361186805474,9334,TECH
2023-02-17,147.83099211769058,9217,TECH
2023-02-18,142.95652239015547,5294,TECH
2023-02-19,142.4831843338162,6518,TECH
2023-02-20,141.3316866383875,6241,TECH
2023-02-21,145.15115844578048,9173,TECH
2023-02-22,143.45214230365787,3971,TECH
2023-02-23,144.0853730484265,5314,TECH
2023-02-24,144.85479609711746,4610,TECH
2023-02-25,142.04938358395103,6343,TECH
2023-02-26,143.1898707367283,8121,TECH
2023-02-27,136.31044519919843,7552,TECH
2023-02-28,135.85284862862002,9330,TECH
2023-03-01,139.45057560446125,3980,TECH
2023-03-02,141.3665044717107,6720,TECH
2023-03-03,146.8240547176159,2748,TECH
2023-03-04,142.54594360318194,5867,TECH
2023-03-05,145.59684149801646,3319,TECH
2023-03-06,146.56265263981152,9106,TECH
2023-03-07,145.1767357966747,7636,TECH
2023-03-08,150.01763031285128,4879,TECH
2023-03-09,151.08886793902064,5392,TECH
2023-03-10,148.31114926331145,7320,TECH
2023-03-11,149.93683254536933,7074,TECH
2023-03-12,151.89675864235673,6573,TECH
2023-03-13,151.6543638442377,3235,TECH
2023-03-14,148.99438893921874,9542,TECH
2023-03-15,143.05151516210617,4754,TECH
2023-03-16,151.12948338286253,2506,TECH
2023-03-17,149.20658156647463,6283,TECH
2023-03-18,157.74431814936398,4787,TECH
2023-03-19,159.75340364585887,4223,TECH
2023-03-20,157.64206740243662,9350,TECH
2023-03-21,158.06720494499103,5994,TECH
2023-03-22,154.80734599553995,6932,TECH
2023-03-23,159.3687409307368,6439,TECH
2023-03-24,165.0904453567076,7561,TECH
2023-03-25,173.96447921004042,7065,TECH
2023-03-26,175.17096610297386,3386,TECH
2023-03-27,177.91491426770378,6553,TECH
2023-03-28,178.50763139432956,4115,TECH
2023-03-29,176.17884472626886,6450,TECH
2023-03-30,180.2264375600551,9324,TECH
2023-03-31,180.14629681892634,2297,TECH
2023-04-01,184.10785932296736,6133,TECH
2023-04-02,187.67625372996065,4546,TECH
2023-04-03,182.05185938832028,2473,TECH
2023-04-04,191.52950901407587,6445,TECH
2023-04-05,191.85101085871966,3955,TECH
2023-04-06,190.98294198954545,3549,TECH
2023-04-07,189.9926477755505,3278,TECH
2023-04-08,189.36822426622305,5645,TECH
2023-04-09,187.91755773547948,1299,TECH
2023-04-10,187.49175125020335,2696,TECH
2023-04-11,185.22878501336257,4640,TECH
2023-04-12,185.66139603566916,8343,TECH
2023-04-13,185.6664688190144,1096,TECH
2023-04-14,184.80050441012605,7050,TECH
2023-04-15,186.11783329784322,8511,TECH
2023-04-16,187.0987496543852,3454,TECH
2023-04-17,185.78218716516892,5286,TECH
2023-04-18,189.4399702263577,9303,TECH
2023-04-19,194.34039834283726,7139,TECH
2023-04-20,185.42450211063374,6883,TECH
2023-04-21,184.14322350727124,1571,TECH
2023-04-22,177.7325000859969,6093,TECH
2023-04-23,177.2451313760935,3927,TECH
2023-04-24,178.8512444012413,4555,TECH
2023-04-25,178.70904613497754,3013,TECH
2023-04-26,175.031470145801,7494,TECH
2023-04-27,174.6794463346275,7359,TECH
2023-04-28,173.01713225432027,8959,TECH
2023-04-29,172.57222260527115,9945,TECH
2023-04-30,171.89504065572618,3841,TECH
2023-05-01,179.52910190363514,9494,TECH
2023-05-02,180.99666020317352,6541,TECH
2023-05-03,182.0218390028316,5069,TECH
2023-05-04,178.380356536077,8008,TECH
2023-05-05,177.1227908595411,4548,TECH
2023-05-06,172.60640094573253,1677,TECH
2023-05-07,179.2563273968866,4956,TECH
2023-05-08,177.68055897946917,8430,TECH
2023-05-09,177.64626597260713,5119,TECH
2023-05-10,170.58459584402937,1497,TECH
2023-05-11,162.56582430613585,1830,TECH
2023-05-12,164.26021108968837,3760,TECH
2023-05-13,166.29560914802752,4977,TECH
2023-05-14,164.79460872698579,5271,TECH
2023-05-15,159.18725172003786,2121,TECH
2023-05-16,154.89153830495545,2458,TECH
2023-05-17,160.04473952690466,3968,TECH
2023-05-18,161.66702879390542,1972,TECH
2023-05-19,162.24761642455633,7132,TECH
2023-05-20,162.55916293723755,4939,TECH
2023-05-21,161.6612563649529,7980,TECH
2023-05-22,158.1139103029939,4624,TECH
2023-05-23,156.42357420677678,7316,TECH
2023-05-24,153.22288387135202,1609,TECH
2023-05-25,157.77049331384572,8003,TECH
2023-05-26,161.41362292605916,7796,TECH
2023-05-27,167.61379685148944,8416,TECH
2023-05-28,162.9629313619571,4077,TECH
2023-05-29,163.2169930913097,3493,TECH
2023-05-30,162.16166270010498,2516,TECH
2023-05-31,159.0323091731474,8845,TECH
2023-06-01,157.06640375738263,1764,TECH
2023-06-02,155.94210982125816,1414,TECH
2023-06-03,153.01126822227036,4426,TECH
2023-06-04,150.29719781506898,5727,TECH
2023-06-05,147.03153330419264,6923,TECH
2023-06-06,141.99131449573218,3266,TECH
2023-06-07,144.98472765739447,4558,TECH
2023-06-08,143.70133417145757,8831,TECH
2023-06-09,143.8261871244822,7874,TECH
2023-06-10,140.66945740098654,3237,TECH
2023-06-11,141.66398357600917,4690,TECH
2023-06-12,140.9996505508431,1703,TECH
2023-06-13,142.66446446605997,7621,TECH
2023-06-14,141.63729285073953,3892,TECH
2023-06-15,142.53075530980712,7300,TECH
2023-06-16,142.43679866473042,9905,TECH
2023-06-17,140.12350171173247,9299,TECH
2023-06-18,143.07727768213445,2661,TECH
2023-06-19,143.4891040905812,3646,TECH
2023-06-20,146.36437385503348,8540,TECH
2023-06-21,146.430488551609,6226,TECH
2023-06-22,148.38409574459882,3432,TECH
2023-06-23,147.06677591143293,8268,TECH
2023-06-24,147.05669182525904,9323,TECH
2023-06-25,150.27945501375933,8784,TECH
2023-06-26,149.12278631704126,2206,TECH
2023-06-27,148.62296161124846,2046,TECH
2023-06-28,150.04892883915653,9337,TECH
2023-06-29,144.4067956503637,9858,TECH
2023-06-30,142.45685698845833,5746,TECH
2023-07-01,142.53189599655167,3584,TECH
2023-07-02,138.13037041440862,2634,TECH
2023-07-03,139.93480968586522,1754,TECH
2023-07-04,143.99268677958685,3703,TECH
2023-07-05,148.30579162383083,9027,TECH
2023-07-06,149.87223513665737,5514,TECH
2023-07-07,152.72887071909557,9005,TECH
2023-07-08,156.24046990455957,4413,TECH
2023-07-09,158.5012568475984,1794,TECH
2023-07-10,159.74910536555433,1816,TECH
2023-07-11,154.95987845834,4985,TECH
2023-07-12,152.48678766408375,9402,TECH
2023-07-13,151.51768749019672,4172,TECH
2023-07-14,158.23856245749988,3989,TECH
2023-07-15,159.11002826332432,6203,TECH
2023-07-16,159.70894505970935,3495,TECH
2023-07-17,155.1774205853406,4636,TECH
2023-07-18,154.99652544572697,5033,TECH
2023-07-19,154.4739776420221,3572,TECH
2023-07-20,153.2514950393111,5468,TECH
2023-07-21,159.00666008502904,2281,TECH
2023-07-22,160.19048317790723,1765,TECH
2023-07-23,159.83760643881521,5399,TECH
2023-07-24,164.700077104567,1853,TECH
2023-07-25,161.91636204277762,7068,TECH
2023-07-26,167.0644773257591,7191,TECH
2023-07-27,167.4389103549802,5298,TECH
2023-07-28,161.9524713712755,8579,TECH
2023-07-29,158.9470853634303,8050,TECH
2023-07-30,161.5063636607937,8184,TECH
2023-07-31,165.05980537782534,1357,TECH
2023-08-01,161.51738586155244,6396,TECH
2023-08-02,163.61192539138582,7832,TECH
2023-08-03,160.43439565400587,5081,TECH
2023-08-04,155.56515915265027,9083,TECH
2023-08-05,156.84737412490827,5254,TECH
2023-08-06,160.03516138096325,8609,TECH
2023-08-07,158.06403955218858,3019,TECH
2023-08-08,158.3679499588932,4038,TECH
2023-08-09,158.94341210468198,4589,TECH
2023-08-10,160.44003019711695,7208,TECH
2023-08-11,163.7094884509168,6130,TECH
2023-08-12,165.17313008683237,9673,TECH
2023-08-13,160.8147239923069,4318,TECH
2023-08-14,160.07426300447148,2685,TECH
2023-08-15,158.41330416180622,5612,TECH
2023-08-16,161.0877899140285,4859,TECH
2023-08-17,162.97947948679092,6691,TECH
2023-08-18,168.11306005599465,2298,TECH
2023-08-19,168.36235877194417,3383,TECH
2023-08-20,166.6692468572174,5865,TECH
2023-08-21,165.62561130338486,8972,TECH
2023-08-22,166.16846620191922,6859,TECH
2023-08-23,164.29402662634624,8857,TECH
2023-08-24,166.41736498651608,9590,TECH
2023-08-25,165.1792813527315,8713,TECH
2023-08-26,165.39713463504384,1459,TECH
2023-08-27,167.65943765409426,6300,TECH
2023-08-28,169.00375456911118,1551,TECH
2023-08-29,166.7820761632052,7082,TECH
2023-08-30,167.78087125214978,6046,TECH
2023-08-31,164.76278153846795,4537,TECH
2023-09-01,169.8388684430356,5911,TECH
2023-09-02,167.00684217537682,6970,TECH
2023-09-03,165.53245889659854,9918,TECH
2023-09-04,163.72356817542084,9779,TECH
2023-09-05,165.61099190229234,7340,TECH
2023-09-06,172.73918162882765,3812,TECH
2023-09-07,176.34520087087188,7633,TECH
2023-09-08,173.71086222160577,6126,TECH
2023-09-09,175.48394683721273,9248,TECH
2023-09-10,176.1063961690323,3483,TECH
2023-09-11,179.8886293171942,1589,TECH
2023-09-12,176.83827359790735,2091,TECH
2023-09-13,176.87653698376718,5161,TECH
2023-09-14,182.50407608778744,4263,TECH
2023-09-15,178.44361284016804,6855,TECH
2023-09-16,178.50922065305943,1019,TECH
2023-09-17,175.05393742759196,8420,TECH
2023-09-18,177.04840352852142,3102,TECH
2023-09-19,178.9032232014268,7459,TECH
2023-09-20,179.24425218751972,4678,TECH
2023-09-21,179.1728185492254,8537,TECH
2023-09-22,183.78666065356006,7499,TECH
2023-09-23,191.13435686603663,5073,TECH
2023-09-24,197.44799984926814,2631,TECH
2023-09-25,200.89748832494996,6571,TECH
2023-09-26,205.11158178925913,7346,TECH
2023-09-27,201.28148903976202,7546,TECH
2023-09-28,201.0840659740398,1731,TECH
2023-09-29,195.99447851199542,1906,TECH
2023-09-30,196.94533673622666,7611,TECH
2023-10-01,200.1065584883896,7916,TECH
2023-10-02,193.01191575462502,8589,TECH
2023-10-03,183.89566470850417,4883,TECH
2023-10-04,190.35786399362703,6353,TECH
2023-10-05,197.14650299512599,3038,TECH
2023-10-06,194.44839360424436,8389,TECH
2023-10-07,197.1913506076274,2265,TECH
2023-10-08,191.81637599041932,8158,TECH
2023-10-09,184.9649340344256,1857,TECH
2023-10-10,182.62931725709973,6909,TECH
2023-10-11,176.49262156737603,8010,TECH
2023-10-12,183.32807054332258,7464,TECH
2023-10-13,185.0190811946342,6952,TECH
2023-10-14,184.15573423315152,7889,TECH
2023-10-15,192.62012318190455,3571,TECH
2023-10-16,197.38608590034087,5249,TECH
2023-10-17,194.37662136488493,4402,TECH
2023-10-18,199.3801585647523,9678,TECH
2023-10-19,203.52361224263524,3158,TECH
2023-10-20,206.3481619617535,6964,TECH
2023-10-21,202.04361428683998,4059,TECH
2023-10-22,213.33590020046245,2079,TECH
2023-10-23,218.0208745392623,5986,TECH
2023-10-24,217.81748541847827,4376,TECH
2023-10-25,218.8480725051334,4145,TECH
2023-10-26,220.87246969944636,3127,TECH
2023-10-27,219.15308751595012,3488,TECH
2023-10-28,225.14272213739176,9969,TECH
2023-10-29,228.9070012690018,5683,TECH
2023-10-30,226.17468259120778,8001,TECH
2023-10-31,224.39866608145215,6742,TECH
2023-11-01,229.23817049563624,6332,TECH
2023-11-02,223.39128518142402,2376,TECH
2023-11-03,225.19570840718828,3304,TECH
2023-11-04,227.8414740452741,6358,TECH
2023-11-05,227.17479014585078,9298,TECH
2023-11-06,226.59618883654647,3982,TECH
2023-11-07,225.199484391973,8903,TECH
2023-11-08,222.1170526480428,3510,TECH
2023-11-09,224.92709060028707,5778,TECH
2023-11-10,225.19488611404213,4971,TECH
2023-11-11,225.19861040908648,5484,TECH
2023-11-12,226.30931804948156,6696,TECH
2023-11-13,220.4700210095857,9702,TECH
2023-11-14,218.52919890978555,2665,TECH
2023-11-15,214.21477388422736,7898,TECH
2023-11-16,209.39492707509172,9559,TECH
2023-11-17,206.27614851961357,2787,TECH
2023-11-18,204.99741737769642,7948,TECH
2023-11-19,204.69713213099325,7386,TECH
2023-11-20,206.31934275143763,2992,TECH
2023-11-21,200.89862189678746,9043,TECH
2023-11-22,197.55355519101082,7591,TECH
2023-11-23,192.23978300087828,5100,TECH
2023-11-24,196.46379662405968,3163,TECH
2023-11-25,195.8074225838498,7972,TECH
2023-11-26,193.1058655517503,9554,TECH
2023-11-27,189.27387983961796,5041,TECH
2023-11-28,192.61073125764904,3594,TECH
2023-11-29,190.96289463693768,8301,TECH
2023-11-30,192.80067025923958,2615,TECH
2023-12-01,196.17487921918118,6860,TECH
2023-12-02,196.32989754542592,5485,TECH
2023-12-03,193.7632959562375,9070,TECH
2023-12-04,192.2520792865085,7779,TECH
2023-12-05,198.04355178337295,3464,TECH
2023-12-06,190.54953226593994,1604,TECH
2023-12-07,193.51817955597633,5346,TECH
2023-12-08,198.197122868978,8653,TECH
2023-12-09,194.38233872465233,1531,TECH
2023-12-10,194.8495697337796,1969,TECH
2023-12-11,198.2124952285762,3665,TECH
2023-12-12,200.7204570331831,5240,TECH
2023-12-13,202.35974615343076,3176,TECH
2023-12-14,202.65082336775083,2078,TECH
2023-12-15,206.14597290255676,1267,TECH
2023-12-16,204.15532622106198,6818,TECH
2023-12-17,205.7000761531269,8217,TECH
2023-12-18,207.78466360734086,1594,TECH
2023-12-19,213.01006861604668,4168,TECH
2023-12-20,217.748571414803,8461,TECH
2023-12-21,219.74660633696942,1608,TECH
2023-12-22,216.83079760048503,3830,TECH
2023-12-23,219.88995582209833,3132,TECH
2023-12-24,222.6373607604969,5528,TECH
2023-12-25,213.59102251659485,3318,TECH
2023-12-26,212.20792416541659,3654,TECH
2023-12-27,209.62706722500604,1387,TECH
2023-12-28,209.90271373775153,5252,TECH
2023-12-29,213.81839958654015,7490,TECH
2023-12-30,211.81263499328318,6487,TECH
2023-12-31,213.26230064329934,6202,TECH
